LSE/EYE,"EAGLE EYE share price (EYE), Currency GBX"
LSE/PFLB,"PREM.FAR CVPRF# share price (PFLB), Currency GBP"
LSE/OPAY,PAYSAFE GP share price (PAYS) (OPAY)
LSE/40PD,"SMITH IND 7.25% share price (40PD), Currency GBP"
LSE/STCK,"STOCK SPIRIT share price (STCK), Currency GBX"
LSE/D1GA,DOWNING PLANNED EXIT VCT 2011 PLC GEN. A (D1GA)
LSE/SRE,"SIRIUS R E. share price (SRE), Currency EUR"
LSE/VP_,VP share price (VP.) (VP_)
LSE/ACE,"AUHUA CLEAN share price (ACE), Currency GBX"
LSE/GAME,"GAMEACCOUNT share price (GAME), Currency GBX"
LSE/MPI,"MICHAEL PAGE share price (MPI), Currency GBX"
LSE/IEVG,"INGENIOUS 2 G share price (IEVG), Currency GBX"
LSE/XWTD,"DBX MSCI WTELE$ ETF price (XWTD), Currency USD"
LSE/GNI,"GENERAL INDUS share price (GNI), Currency GBX"
LSE/XBUI,"DBX INFLAT GILT ETF price (XBUI), Currency GBX"
LSE/47PF,"ROLLS-R 7.375% share price (47PF), Currency GBP"
LSE/RM_,RM share price (RM.) (RM_)
LSE/BDV,BARONSMEAD VCT share price (BDV) (BDV)
LSE/AN_,ALTERNATIVE NET share price (AN.) (AN_)
LSE/RNVO,INSPIRED CAPITAL PLC (RNVO)
LSE/COLT,COLT GROUP S.A. EUR0.50 (COLT)
LSE/U35G,"IBOXX TR $3-5Y ETF price (U35G), Currency GBX"
LSE/PRU,"PRUDENTIAL share price (PRU), Currency GBX"
LSE/EDGI,"EDGE PERF.I share price (EDGI), Currency GBX"
LSE/AVO,"ADVANCED ONCO share price (AVO), Currency GBX"
LSE/MRL,"MARLOWE share price (MRL), Currency GBX"
LSE/ISAC,"ISHR ACWI ETF price (ISAC), Currency USD"
LSE/MIDD,"ISHR FTSE 250 ETF price (MIDD), Currency GBX"
LSE/IUKD,"ISHR UK DIV ETF price (IUKD), Currency GBX"
LSE/XRH0,"DB PHYSICAL RHO ETP price (XRH0), Currency USD"
LSE/T44,"0 1/8% IL 44 share price (T44), Currency GBP"
LSE/SIT,"SANDITON share price (SIT), Currency GBX"
LSE/XGID,"DBX S&P GBL IN$ ETF price (XGID), Currency USD"
LSE/VENC,"VENTUS VCT C share price (VENC), Currency GBX"
LSE/CJ1U,"AMUNDI CJ1U ETF price (CJ1U), Currency USD"
LSE/TR32,"4 1/4% 32 share price (TR32), Currency GBP"
LSE/40LV,"ANGLIANWTR6.875 share price (40LV), Currency GBP"
LSE/AV20,"AVIVA 5.9021% share price (AV20), Currency GBP"
LSE/MTXX,"EUROMTS ALL-MAT ETF price (MTXX), Currency GBX"
LSE/PREE,"UBS ETC PREC. E ETP price (PREE), Currency EUR"
LSE/STAG,"LYXOR WLD CS £ ETF price (STAG), Currency GBX"
LSE/RBSU,"ROY.BK.SC.18 share price (RBSU), Currency GBP"
LSE/HYDR,"PJSC RUS share price (HYDR), Currency USD"
LSE/LGCU,"SRCE LGIM COMMO ETF price (LGCU), Currency USD"
LSE/PF16,"PROV.FIN 7.5% share price (PF16), Currency GBP"
LSE/AEY,"ANTRIM EGY share price (AEY), Currency GBX"
LSE/BNK,"BANKERS PET share price (BNK), Currency GBX"
LSE/IMT,IMP.TOBACCO GRP share price (IMT) (IMT)
LSE/DSC,U AND I GROUP share price (UAI) (DSC)
LSE/IMIC,INTERNATIONAL MINING & INFRASTRUCTURE CORPORATION PLC (IMIC)
LSE/PLND,"POUNDLAND share price (PLND), Currency GBX"
LSE/PUMA,"PUMA VII share price (PUMA), Currency GBX"
LSE/XEUT,"DBX EM UTILITY ETF price (XEUT), Currency USD"
LSE/XMEC,"DBX EM CONS DIS ETF price (XMEC), Currency USD"
LSE/AGRP,"ETFS AGRI BUSI£ ETF price (AGRP), Currency GBX"
LSE/LBG2,"LLOYDS BK 5.50% share price (LBG2), Currency GBP"
LSE/MPFE,"SRCE MAN GLG EU ETF price (MPFE), Currency GBX"
LSE/MPAP,"SRCE MAN ASIA ETF price (MPAP), Currency GBX"
LSE/XWUT,"DBX MSCI WUTIL$ ETF price (XWUT), Currency USD"
LSE/TW_,TAYLOR WIMPEY share price (TW.) (TW_)
LSE/NG_,NATIONAL GRID share price (NG.) (NG_)
LSE/SN_,SMITH&NEPHEW share price (SN.) (SN_)
LSE/TAW,PRO GLOBAL INS. share price (PROG) (TAW)
LSE/CTEK,"CHINA CHAINTEK UNITED CO., LTD. (CTEK)"
LSE/ARCH,ARC CAPITAL HOLDINGS LIMITED (ARCH)
LSE/LB2A,LBG CAP 2 20 share price (LB2A) (LB2A)
LSE/HVTR,HENDERSON ALT share price (HAST) (HVTR)
LSE/PPR,YOLO LEISURE share price (YOLO) (PPR)
LSE/LB2M,LBG CAP 2 23 share price (LB2M) (LB2M)
LSE/PLR,PLUTUS PWRGEN share price (PPG) (PLR)
LSE/CPR,"CARPETRIGHT share price (CPR), Currency GBX"
LSE/MASA,"MASAWARA share price (MASA), Currency GBX"
LSE/SEGA,"ISHRC EURO GOV ETF price (SEGA), Currency GBP"
LSE/SBEG,"UBSETF SBEG ETF price (SBEG), Currency GBX"
LSE/DXGP,"WT GER-HG ETF ETF price (DXGP), Currency GBX"
LSE/MELG,"LYXOR METALS £ ETF price (MELG), Currency GBX"
LSE/LB2K,LBG CAP 2 22 share price (LB2K) (LB2K)
LSE/LB2I,LBG CAP 2 20 share price (LB2I) (LB2I)
LSE/AZO,AZONTO PETROLEUM LTD (AZO)
LSE/BILL,"BILLING SERVICE share price (BILL), Currency GBX"
LSE/BOS,"BOS GLB HLDGS share price (BOS), Currency GBX"
LSE/FBT,"FORBIDDEN TECH. share price (FBT), Currency GBX"
LSE/GEO,"GEORGIAN MIN. share price (GEO), Currency GBX"
LSE/HHV,"HARGREAVE 1 share price (HHV), Currency GBX"
LSE/HR2A,"HAZEL RENEW 2A share price (HR2A), Currency GBX"
LSE/INF,"INFORMA share price (INF), Currency GBX"
LSE/HHI,"HEND.HIGH INC share price (HHI), Currency GBX"
LSE/IPX,"IMPAX ASSET MAN share price (IPX), Currency GBX"
LSE/IGC,"INDIA CAP share price (IGC), Currency GBX"
LSE/ISAT,"INMARSAT share price (ISAT), Currency GBX"
LSE/IPU,"INVESCO PERP UK share price (IPU), Currency GBX"
LSE/JDTC,"JUP DIV&GWTH CM share price (JDTC), Currency GBX"
LSE/KIT,"KEYSTONE IT share price (KIT), Currency GBX"
LSE/MCS,"MCCARTHY share price (MCS), Currency GBX"
LSE/MCP,"MARTIN C.ASIA share price (MCP), Currency GBX"
LSE/MIG2,"MAVEN GRWTH 2 share price (MIG2), Currency GBX"
LSE/MPAY,"MI-PAY GROUP share price (MPAY), Currency GBX"
LSE/MRW,"MORRISON (WM) share price (MRW), Currency GBX"
LSE/MOSB,"MOSS BROS. share price (MOSB), Currency GBX"
LSE/MTVW,"MOUNTVIEW EST. share price (MTVW), Currency GBX"
LSE/NASA,"NASSTAR share price (NASA), Currency GBX"
LSE/NAIT,"NORTH AMERICAN share price (NAIT), Currency GBX"
LSE/NYO,"NYOTA MINERALS share price (NYO), Currency GBX"
LSE/NUM,"NUMIS CORP share price (NUM), Currency GBX"
LSE/OAP3,"OCTOPUS AP share price (OAP3), Currency GBX"
LSE/ORCH,"ORCHARD FUNDING share price (ORCH), Currency GBX"
LSE/OPTI,"OPTIBIOTIX H. share price (OPTI), Currency GBX"
LSE/PFP,"PATHFINDER MIN share price (PFP), Currency GBX"
LSE/TPOP,"PEOPLES OP share price (TPOP), Currency GBX"
LSE/PIP,"PIPEHAWK share price (PIP), Currency GBX"
LSE/PEG,"PETARDS share price (PEG), Currency GBX"
LSE/POLR,"POLAR C. HLDGS share price (POLR), Currency GBX"
LSE/PXS,"PROVEXIS share price (PXS), Currency GBX"
LSE/PU11,"PUMA VCT 11 share price (PU11), Currency GBX"
LSE/RLM,"REALM THERA. share price (RLM), Currency GBX"
LSE/RUR,"RURELEC share price (RUR), Currency GBX"
LSE/SEPL,"SEPLAT PETROL. share price (SEPL), Currency GBX"
LSE/SLP,"SYLVANIA PL share price (SLP), Currency GBX"
LSE/TALK,"TALKTALK share price (TALK), Currency GBX"
LSE/TAN,"TANFIELD share price (TAN), Currency GBX"
LSE/TSL,"THINKSMART LTD share price (TSL), Currency GBX"
LSE/TRIN,"TRINITY share price (TRIN), Currency GBX"
LSE/VLG,"VENTURE LIFE share price (VLG), Currency GBX"
LSE/VNC,"VENTUS VCT 2 C share price (VNC), Currency GBX"
LSE/VLE,"VOLVERE share price (VLE), Currency GBX"
LSE/WPCT,"WOODFORD share price (WPCT), Currency GBX"
LSE/APEF,"ABERDEEN PRV share price (APEF), Currency GBX"
LSE/AGOL,"ASHMR. GBL.GBP share price (AGOL), Currency GBP"
LSE/BNC,"BANCO SAN share price (BNC), Currency GBX"
LSE/BMN,"BUSHVELD share price (BMN), Currency GBX"
LSE/TREE,"CAMBIUM GLOBAL share price (TREE), Currency GBX"
LSE/DFI,"DAIRY FARM INTL share price (DFI), Currency USD"
LSE/DAT,"DATANG INTL H share price (DAT), Currency GBX"
LSE/GSR,"GOLDEN SAINT share price (GSR), Currency GBX"
LSE/KSK,"KSK POWER share price (KSK), Currency GBX"
LSE/NHY,"NORSK HYDRO share price (NHY), Currency GBX"
LSE/PMEA,"PME AFR. share price (PMEA), Currency USD"
LSE/RC2,"RECONSTRUCTION share price (RC2), Currency EUR"
LSE/RDI,"REDEFINE INTL share price (RDI), Currency GBX"
LSE/SEQI,"SEQUOIA ECO share price (SEQI), Currency GBX"
LSE/SRO,"SPITFIRE OIL share price (SRO), Currency GBX"
LSE/WAN2,"WANDISCO (DI/S) share price (WAN2), Currency GBX"
LSE/TPOG,"THIRD POI. £ share price (TPOG), Currency GBX"
LSE/VNI,"VIETNAM INF. share price (VNI), Currency USD"
LSE/ZMNO,"ZAMANO share price (ZMNO), Currency GBX"
LSE/TR46,"0 1/8% 46 share price (TR46), Currency GBP"
LSE/PUS5,"5XSHORT$ LONG£ ETP price (PUS5), Currency GBX"
LSE/3BSR,"BOOSTBRL-3X ETP price (3BSR), Currency GBX"
LSE/GASD,"BOOSTNATGAS ETP price (GASD), Currency USD"
LSE/OILZ,"BOOSTWTI-1X ETP price (OILZ), Currency USD"
LSE/42RQ,"CO-OP.BK. 23 share price (42RQ), Currency GBP"
LSE/XSPR,"DBX BASIC RESOU ETF price (XSPR), Currency GBX"
LSE/XESX,"DBX ESTOXX 50 ETF price (XESX), Currency GBX"
LSE/XDJP,"DBX NIKKEI DR ETF price (XDJP), Currency GBX"
LSE/XDGM,"DBX MTTLST 1D ETF price (XDGM), Currency GBX"
LSE/XBAK,"DBX PAKISTAN IM ETF price (XBAK), Currency USD"
LSE/XDGU,"DBX USD CORP 1D ETF price (XDGU), Currency USD"
LSE/MGTU,"DJ GL TITNS50 $ ETF price (MGTU), Currency USD"
LSE/LNOK,"ETF L NOK S USD ETP price (LNOK), Currency USD"
LSE/NZGB,"ETF S NZD L GBP ETP price (NZGB), Currency GBX"
LSE/SNZP,"ETF SNZD LUSD £ ETP price (SNZP), Currency GBX"
LSE/DL2P,"ETFS 2XL DAX ETF price (DL2P), Currency GBX"
LSE/SBRT,"ETFS SBRT ETP price (SBRT), Currency USD"
LSE/SCOR,"ETFS SCOR ETP price (SCOR), Currency USD"
LSE/CLA,CAPITAL LEASE AVIATION PLC (CLA)
LSE/GEEC,"GREAT EASTERN share price (GEEC), Currency GBX"
LSE/HMEF,"HSBC MSCI EM ETF price (HMEF), Currency GBX"
LSE/U10G,"IBOXX $10Y ETF ETF price (U10G), Currency GBX"
LSE/IWFV,"ISH W FACTOR VA ETF price (IWFV), Currency GBX"
LSE/HEAL,"ISHARES HC INNO ETF price (HEAL), Currency USD"
LSE/IDWP,"ISHR DM PROP ETF price (IDWP), Currency USD"
LSE/IBCI,"ISHR E INF GOV ETF price (IBCI), Currency GBP"
LSE/IDJG,"ISHR EURO GROWT ETF price (IDJG), Currency GBX"
LSE/IAAA,"ISHR G AAA-AA G ETF price (IAAA), Currency USD"
LSE/IGLO,"ISHR GLBL GOV ETF price (IGLO), Currency USD"
LSE/SITB,"ISHR ITALY GOV ETF price (SITB), Currency GBP"
LSE/ITKY,"ISHR TURKEY ETF price (ITKY), Currency GBX"
LSE/US10,"LYXOR IBOXX 10+ ETF price (US10), Currency USD"
LSE/IEMA,"ISHR MSCI EM-A ETF price (IEMA), Currency USD"
LSE/CNDX,"ISHR NASDAQ 100 ETF price (CNDX), Currency USD"
LSE/ISLN,"ISHS SILVER $ ETP price (ISLN), Currency USD"
LSE/LQDS,"ISS $ CORP BND ETF price (LQDS), Currency GBX"
LSE/JZCC,"JZ CAPITAL 2021 share price (JZCC), Currency GBP"
LSE/LBS,"LEEDSBUILD.PIBS share price (LBS), Currency GBP"
LSE/LOCG,"LO EM GOV GBP ETF price (LOCG), Currency GBX"
LSE/US57,"LYX $TREAS 5-7Y ETF price (US57), Currency USD"
LSE/DSUG,"LYXOR DS UST £ ETF price (DSUG), Currency GBX"
LSE/CRBU,"LYXOR CRB ETF price (CRBU), Currency USD"
LSE/YIEL,"LYXOR IBOXX EUR ETF price (YIEL), Currency EUR"
LSE/CRNO,"LYXOR CRN ETF price (CRNO), Currency USD"
LSE/LKUW,"LYXOR KUWAIT £ ETF price (LKUW), Currency GBX"
LSE/TURU,"LYXOR TURKEY $ ETF price (TURU), Currency USD"
LSE/MAIL,"MAIL.RUGRP S share price (MAIL), Currency USD"
LSE/NJXE,"NOM JPX400 EUR ETF price (NJXE), Currency EUR"
LSE/CRWU,"OSSIAM CRWU USD ETF price (CRWU), Currency USD"
LSE/S6EW,"OSSIAM EUEW ETF price (S6EW), Currency EUR"
LSE/JPX4,"NIKKEI 400 ETF price (JPX4), Currency USD"
LSE/LMMV,"OSSIAM LMMV UGB ETF price (LMMV), Currency GBX"
LSE/PFP2,"PLACES PF 23 share price (PFP2), Currency GBP"
LSE/EQQQ,"POWERSHS EQQQ ETF price (EQQQ), Currency GBX"
LSE/PSRE,"POWERSHS FTSE E ETF price (PSRE), Currency GBX"
LSE/PSES,"POWERSHS RAFI E ETF price (PSES), Currency GBX"
LSE/PF17,"PROV.FIN 7% 17 share price (PF17), Currency GBP"
LSE/HYFA,"PS US HYFA USD ETF price (HYFA), Currency USD"
LSE/82JS,"SCOT.MORT.6-12% share price (82JS), Currency GBP"
LSE/RIGD,"RELIANCE GDR share price (RIGD), Currency USD"
LSE/AGRO,"ROS AGRO S share price (AGRO), Currency USD"
LSE/SMSN,"SAMSUNG EL.GDR share price (SMSN), Currency USD"
LSE/UTIL,"SPDR € UTIL ETF price (UTIL), Currency EUR"
LSE/UKL3,"SG UKL3 GBP ETP price (UKL3), Currency GBP"
LSE/SPY4,"SPDR S&P400 ETF ETF price (SPY4), Currency USD"
LSE/PADV,"SPDR ASIA DIV ETF price (PADV), Currency GBP"
LSE/T24I,"TR.2 1/2%IL 24 share price (T24I), Currency GBP"
LSE/GLDV,"SPDR GLOB DIV ETF price (GLDV), Currency USD"
LSE/MXWS,"SRCE MSCI WORLD ETF price (MXWS), Currency GBX"
LSE/30EE,"STD LIFE.6.75% share price (30EE), Currency GBP"
LSE/UB39,"UBSETF ESRGBA ETF price (UB39), Currency GBX"
LSE/32UN,"TESCO4.875% share price (32UN), Currency GBP"
LSE/T30I,"TR.4 1/8%IL 30 share price (T30I), Currency GBP"
LSE/AGRU,"UBS ETC AGRI $ ETP price (AGRU), Currency USD"
LSE/CMGU,"UBS ETC CMSP U ETP price (CMGU), Currency USD"
LSE/CMCG,"UBS ETC COMP £ ETP price (CMCG), Currency GBP"
LSE/ESSG,"UBS ETC ESS. £ ETP price (ESSG), Currency GBP"
LSE/DGRG,"WT US GRW ETF ETF price (DGRG), Currency GBX"
LSE/UC24,"UBSETF CAGBAS ETF price (UC24), Currency GBX"
LSE/DGRA,"WT US GRW ETF price (DGRA), Currency USD"
LSE/DHSG,"WT USE HEDGED ETF price (DHSG), Currency GBX"
LSE/ALT,"ALTITUDE share price (ALT), Currency GBX"
LSE/ACO,"VORDERE share price (VOR), Currency GBX"
LSE/AAL,"ANGLO AMERICAN share price (AAL), Currency GBX"
LSE/AST,"ASCENT RES. share price (AST), Currency GBX"
LSE/ASCL,"ASCENTIAL share price (ASCL), Currency GBX"
LSE/ECR,"ECR MINERALS share price (ECR), Currency GBX"
LSE/BGFD,"BAILLIE G.JAP. share price (BGFD), Currency GBX"
LSE/BRLA,"BLACKROCK LAT A share price (BRLA), Currency GBX"
LSE/DO1B,"DOWN. 4 DSO B share price (DO1B), Currency GBX"
LSE/BMT,"BRAIME'A'N/V share price (BMT), Currency GBX"
LSE/CLNR,"CLUFF NATURAL share price (CLNR), Currency GBX"
LSE/CNIC,"CENTRALNIC share price (CNIC), Currency GBX"
LSE/DCTA,"DIRECTA PLUS share price (DCTA), Currency GBX"
LSE/CLSU,"CLEARSTAR DI share price (CLSU), Currency GBX"
LSE/FFX,"FAIRFX GP share price (FFX), Currency GBX"
LSE/CREI,"CUSTODIAN REIT share price (CREI), Currency GBX"
LSE/NTQ,"ENTEQ UPSTREAM share price (NTQ), Currency GBX"
LSE/D4T4,"D4T4 SOLUTIONS share price (D4T4), Currency GBX"
LSE/DP3E,"DOWNING THREE E share price (DP3E), Currency GBX"
LSE/ETX,"E-THERAPEUTICS share price (ETX), Currency GBX"
LSE/FTC,"FILTRONIC share price (FTC), Currency GBX"
LSE/EVRH,"EVR HOLDINGS share price (EVRH), Currency GBX"
LSE/FCI,"F&C CAP&INC share price (FCI), Currency GBX"
LSE/FGP,"FIRSTGROUP share price (FGP), Currency GBX"
LSE/FUL,"FULHAM SHO share price (FUL), Currency GBX"
LSE/FTV,"FORESIGHT VCT share price (FTV), Currency GBX"
LSE/FIPP,"FRONTIER IP share price (FIPP), Currency GBX"
LSE/GCM,"GCM RESOURCES share price (GCM), Currency GBX"
LSE/JE,"JUST EAT share price (JE.), Currency GBX"
LSE/DIGS,"GCP STUDENT LIV share price (DIGS), Currency GBX"
LSE/GVP,"GABELLI VALUE share price (GVP), Currency GBX"
LSE/GDP,"GOLDPLAT share price (GDP), Currency GBX"
LSE/GDL,"GREKA (DI) share price (GDL), Currency GBX"
LSE/HL,"HARGREAVES LANS share price (HL.), Currency GBX"
LSE/GRPH,"GRAPHENE NANO share price (GRPH), Currency GBX"
LSE/ITM,"ITM POWER share price (ITM), Currency GBX"
LSE/HUW,"HELIOS UNDERW share price (HUW), Currency GBX"
LSE/HSM,"HEATH(S) share price (HSM), Currency GBX"
LSE/HSBA,"HSBC HLDGS.UK share price (HSBA), Currency GBX"
LSE/HSV,"HOMESERVE share price (HSV), Currency GBX"
LSE/HNR,"HIGHLANDS NAT share price (HNR), Currency GBX"
LSE/HOTC,"HOTEL CHOC share price (HOTC), Currency GBX"
LSE/IMTK,"IMAGINATIK share price (IMTK), Currency GBX"
LSE/IDH,"IMMUNO. SYS share price (IDH), Currency GBX"
LSE/IXI,"IXICO share price (IXI), Currency GBX"
LSE/IIT,"IND.INV.TST share price (IIT), Currency GBX"
LSE/IRV,"INTERSERVE share price (IRV), Currency GBX"
LSE/IVPM,"INV.PERP.SEL MG share price (IVPM), Currency GBX"
LSE/JWNG,"JAYWING share price (JWNG), Currency GBX"
LSE/IPO,"IP GROUP share price (IPO), Currency GBX"
LSE/KMK,"KROMEK share price (KMK), Currency GBX"
LSE/INVP,"INVESTEC share price (INVP), Currency GBX"
LSE/MRS,"MANAGEMENT RES share price (MRS), Currency GBX"
LSE/IVPU,"INV.PERP.SEL UK share price (IVPU), Currency GBX"
LSE/KIE,"KIER GROUP share price (KIE), Currency GBX"
LSE/MDZ,"MEDIAZEST share price (MDZ), Currency GBX"
LSE/LCL,"LADBROKES CORAL share price (LCL), Currency GBX"
LSE/LRD,"LAIRD share price (LRD), Currency GBX"
LSE/LOGP,"LANSDOWNE OIL share price (LOGP), Currency GBX"
LSE/WTR,"LAZARD WORLD share price (WTR), Currency GBX"
LSE/LGT,"LIGHTHOUSE GRP. share price (LGT), Currency GBX"
LSE/MCKS,"MCKAY SECS. share price (MCKS), Currency GBX"
LSE/LSL,"LSL PROP share price (LSL), Currency GBX"
LSE/MLVN,"MALVERN INT PLC share price (MLVN), Currency GBX"
LSE/MER,"MEARS GROUP share price (MER), Currency GBX"
LSE/MBT,"MOBILE TORNADO share price (MBT), Currency GBX"
LSE/MKLW,"MUCKLOW (A&J) share price (MKLW), Currency GBX"
LSE/OCV4,"OCTOPUS 4 share price (OCV4), Currency GBX"
LSE/PRS,"PATERNOSTER RES share price (PRS), Currency GBX"
LSE/OPHR,"OPHIR ENERGY share price (OPHR), Currency GBX"
LSE/ORCP,"ORACLE COAL share price (ORCP), Currency GBX"
LSE/PAGE,"PAGEGROUP share price (PAGE), Currency GBX"
LSE/PAY,"PAYPOINT share price (PAY), Currency GBX"
LSE/PHC,"PLANT HEALTH share price (PHC), Currency GBX"
LSE/PEMB,"PEMBROKE VCT share price (PEMB), Currency GBX"
LSE/PSL,"PHOTONSTAR LED share price (PSL), Currency GBX"
LSE/PRIM,"PRIMORUS INV. share price (PRIM), Currency GBX"
LSE/RBN,"ROBINSON share price (RBN), Currency GBX"
LSE/REM,"CADENCE MINERAL share price (KDNC), Currency GBX"
LSE/SO4,"SALT LAKE POT share price (SO4), Currency GBX"
LSE/SRB,"SERABI share price (SRB), Currency GBX"
LSE/STX,"SHIELD THERA share price (STX), Currency GBX"
LSE/SERV,"SERVELEC GROUP share price (SERV), Currency GBX"
LSE/SIV,"ST.IVES share price (SIV), Currency GBX"
LSE/STAN,"STAND.CHART. share price (STAN), Currency GBX"
LSE/SL,"STD LIFE share price (SL.), Currency GBX"
LSE/VM,"VIRGIN MONEY share price (VM.), Currency GBX"
LSE/TEK,"TEKCAPITAL share price (TEK), Currency GBX"
LSE/TEF,"TELFORD HOMES share price (TEF), Currency GBX"
LSE/VTC,"THE VITEC GRP. share price (VTC), Currency GBX"
LSE/TRAK,"TRAKM8 HLDGS share price (TRAK), Currency GBX"
LSE/TRP,"TOWER RESOURCES share price (TRP), Currency GBX"
LSE/TPV1,"TRIPLE POINT share price (TPV1), Currency GBX"
LSE/GLEN,"GLENCORE share price (GLEN), Currency GBX"
LSE/TRI,"TRIFAST share price (TRI), Currency GBX"
LSE/TSTL,"TRISTEL share price (TSTL), Currency GBX"
LSE/UEMS,"UTILICO EMG SUB share price (UEMS), Currency GBX"
LSE/WGB,"WALKER GREENBNK share price (WGB), Currency GBX"
LSE/ZOO,"ZOO DIGITAL share price (ZOO), Currency GBX"
LSE/CCPG,"CVC CREDIT GBP share price (CCPG), Currency GBX"
LSE/EIH,"EIH PLC share price (EIH), Currency USD"
LSE/EFR,"EF REALISATION share price (EFR), Currency GBX"
LSE/FXI,"FUSIONEX share price (FXI), Currency GBX"
LSE/INM,"IND.NEWS share price (INM), Currency EUR"
LSE/SLE,"SAN LEON share price (SLE), Currency GBX"
LSE/INPP,"INTL PUBLIC share price (INPP), Currency GBX"
LSE/JARB,"JARDINE MATH.BR share price (JARB), Currency USD"
LSE/KGP,"KINGSPAN GRP. share price (KGP), Currency EUR"
LSE/NESF,"NEXTENERGY SOL. share price (NESF), Currency GBX"
LSE/THL,"TONGAAT HULETT share price (THL), Currency GBX"
LSE/PET,"PETREL RES share price (PET), Currency GBX"
LSE/TRIG,"RENEWABLES share price (TRIG), Currency GBX"
LSE/SPSC,"SPECTRA (DI/ S) share price (SPSC), Currency GBX"
LSE/UBM,"UBM share price (UBM), Currency GBX"
LSE/TG65,"2 1/2% TG 65 share price (TG65), Currency GBP"
LSE/VOF,"VINACAP VIET OP share price (VOF), Currency GBX"
LSE/ZHEH,"ZHEJIANG EXP'H' share price (ZHEH), Currency GBX"
LSE/TS19,"1 3/4% 19 share price (TS19), Currency GBP"
LSE/CSWU,"AMUNDI CSWU ETF price (CSWU), Currency USD"
LSE/LWCG,"AMUNDI LWCG ETF price (LWCG), Currency GBX"
LSE/72RK,"AVIVA 6.125% share price (72RK), Currency GBP"
LSE/09GE,"BLD PROP.9.125 share price (09GE), Currency GBP"
LSE/BOI,"BANK IREL13.375 share price (BOI), Currency GBP"
LSE/BD96,"BLACKROCK SML22 share price (BD96), Currency GBP"
LSE/3LOI,"BOOSTWTIOIL3L£ ETP price (3LOI), Currency GBX"
LSE/70QA,"BR.LAND 5.0055% share price (70QA), Currency GBP"
LSE/33GL,"BR.TEL.8FE% share price (33GL), Currency GBP"
LSE/XDBG,"DBX DBLCI-OY £ ETF price (XDBG), Currency GBX"
LSE/XESC,"DBX ESTOXX 50 ETF price (XESC), Currency GBX"
LSE/XMRD,"DBX RUS 25% C $ ETF price (XMRD), Currency USD"
LSE/XGSG,"DBX GLBL GOV 2D ETF price (XGSG), Currency GBX"
LSE/XCX6,"DBX MSCI CHINA ETF price (XCX6), Currency GBX"
LSE/CHFP,"ETF LCHF SUSD £ ETP price (CHFP), Currency GBX"
LSE/NG3S,"ETFS -3X NGAS ETP price (NG3S), Currency USD"
LSE/HRUB,"HSBC MSCI RU ETF price (HRUB), Currency GBX"
LSE/AGAP,"ETFS AGRICUL £ ETP price (AGAP), Currency GBX"
LSE/AIGE,"ETFS ENERGY ETP price (AIGE), Currency USD"
LSE/CASE,"ETFS EFUND CASH ETF price (CASE), Currency GBX"
LSE/LSUG,"ETFS LSUG ETP price (LSUG), Currency USD"
LSE/LSYO,"ETFS LSYO ETP price (LSYO), Currency USD"
LSE/SALU,"ETFS SALU ETP price (SALU), Currency USD"
LSE/SGBS,"ETFS PHYS GOLD ETP price (SGBS), Currency USD"
LSE/LTIM,"ETFS LTIM ETP price (LTIM), Currency USD"
LSE/SCOP,"ETFS SCOP ETP price (SCOP), Currency USD"
LSE/OSW1,"ETFS WTI 1 ETP price (OSW1), Currency USD"
LSE/HMYD,"HSBC MSCI MY $ ETF price (HMYD), Currency USD"
LSE/99GT,"FUNDG.HOMES 10E share price (99GT), Currency GBP"
LSE/54GW,"FULLER SMTH.8% share price (54GW), Currency GBX"
LSE/GRIW,"GROUND RENTS W share price (GRIW), Currency GBX"
LSE/HKOR,"HSBC MSCI KR ETF price (HKOR), Currency GBX"
LSE/SPME,"I SP MV E HDG A ETF price (SPME), Currency EUR"
LSE/IM56,"IMP TW FRN25 share price (IM56), Currency GBP"
LSE/VSXX,"IPATH VSTOXX EU ETP price (VSXX), Currency EUR"
LSE/DGIT,"ISHARES DIGITAL ETF price (DGIT), Currency GBX"
LSE/FSUS,"ISH MSCIUSA ETF price (FSUS), Currency GBX"
LSE/CUKS,"ISHR MSCI UK SC ETF price (CUKS), Currency GBX"
LSE/IWFQ,"ISH W FACTOR QU ETF price (IWFQ), Currency GBX"
LSE/SAAA,"ISHR G AAA-AA G ETF price (SAAA), Currency GBP"
LSE/SHYU,"ISHR $ HY CORP ETF price (SHYU), Currency GBP"
LSE/CSBR,"ISHR BRAZIL A ETF price (CSBR), Currency USD"
LSE/IBGZ,"ISHR E GV 10-15 ETF price (IBGZ), Currency GBP"
LSE/SGEA,"ISHR EM A L G B ETF price (SGEA), Currency GBP"
LSE/IGSG,"ISHR G SUSTAIN ETF price (IGSG), Currency GBX"
LSE/IITB,"ISHR ITALY GOV ETF price (IITB), Currency EUR"
LSE/IOGP,"ISHR OIL & GAS ETF price (IOGP), Currency USD"
LSE/SUAG,"ISHR US AGG ETF price (SUAG), Currency GBP"
LSE/MVUS,"ISHR S&P 500 MV ETF price (MVUS), Currency GBX"
LSE/IESP,"ISHR SPAIN G ETF price (IESP), Currency EUR"
LSE/SDHG,"ISHS $ SD HY ETF price (SDHG), Currency GBP"
LSE/JPXX,"JPX NIKKEI 400 ETF price (JPXX), Currency GBX"
